bid_seq,Sno,name,country,isindian,speciality,Batting_handedness,Bowling_handedness,team_name,bid_amt,base_price,est_auc_prc,Status
1453,65,"Amit Mishra",India,Indian,"Away Spinner",RHB,"RA Leg Break","ROYAL CHALLANGERS BANGALORE",190,150,NULL,Unsold
1454,65,"Amit Mishra",India,Indian,"Away Spinner",RHB,"RA Leg Break","RAJASTHAN ROYALS",200,150,NULL,Unsold
1455,65,"Amit Mishra",India,Indian,"Away Spinner",RHB,"RA Leg Break","ROYAL CHALLANGERS BANGALORE",220,150,NULL,Unsold
1457,65,"Amit Mishra",India,Indian,"Away Spinner",RHB,"RA Leg Break","ROYAL CHALLANGERS BANGALORE",240,150,NULL,Unsold
1459,65,"Amit Mishra",India,Indian,"Away Spinner",RHB,"RA Leg Break","ROYAL CHALLANGERS BANGALORE",260,150,NULL,Unsold
1461,65,"Amit Mishra",India,Indian,"Away Spinner",RHB,"RA Leg Break","DELHI DARE DEVILS",280,150,NULL,Unsold
1462,65,"Amit Mishra",India,Indian,"Away Spinner",RHB,"RA Leg Break","ROYAL CHALLANGERS BANGALORE",300,150,NULL,Unsold
1463,65,"Amit Mishra",India,Indian,"Away Spinner",RHB,"RA Leg Break","DELHI DARE DEVILS",320,150,NULL,Unsold
1464,65,"Amit Mishra",India,Indian,"Away Spinner",RHB,"RA Leg Break","ROYAL CHALLANGERS BANGALORE",340,150,NULL,Unsold
1465,65,"Amit Mishra",India,Indian,"Away Spinner",RHB,"RA Leg Break","DELHI DARE DEVILS",360,150,NULL,Unsold
1466,65,"Amit Mishra",India,Indian,"Away Spinner",RHB,"RA Leg Break","ROYAL CHALLANGERS BANGALORE",380,150,NULL,Unsold
1467,65,"Amit Mishra",India,Indian,"Away Spinner",RHB,"RA Leg Break","DELHI DARE DEVILS",400,150,NULL,Sold
1468,63,"Yuzvendra Chahal",India,Indian,"Away Spinner",RHB,"RA Leg Break","KINGS XI PUNJAB",200,200,NULL,Unsold
1469,63,"Yuzvendra Chahal",India,Indian,"Away Spinner",RHB,"RA Leg Break","RAJASTHAN ROYALS",220,200,NULL,Unsold
1470,63,"Yuzvendra Chahal",India,Indian,"Away Spinner",RHB,"RA Leg Break","KINGS XI PUNJAB",240,200,NULL,Unsold
1471,63,"Yuzvendra Chahal",India,Indian,"Away Spinner",RHB,"RA Leg Break","RAJASTHAN ROYALS",260,200,NULL,Unsold
1474,63,"Yuzvendra Chahal",India,Indian,"Away Spinner",RHB,"RA Leg Break","KINGS XI PUNJAB",280,200,NULL,Unsold
1475,63,"Yuzvendra Chahal",India,Indian,"Away Spinner",RHB,"RA Leg Break","KINGS XI PUNJAB",300,200,NULL,Unsold
1476,63,"Yuzvendra Chahal",India,Indian,"Away Spinner",RHB,"RA Leg Break","RAJASTHAN ROYALS",320,200,NULL,Unsold
1478,63,"Yuzvendra Chahal",India,Indian,"Away Spinner",RHB,"RA Leg Break","KINGS XI PUNJAB",340,200,NULL,Unsold
1479,63,"Yuzvendra Chahal",India,Indian,"Away Spinner",RHB,"RA Leg Break","RAJASTHAN ROYALS",360,200,NULL,Unsold
1480,63,"Yuzvendra Chahal",India,Indian,"Away Spinner",RHB,"RA Leg Break","KINGS XI PUNJAB",380,200,NULL,Unsold
1482,63,"Yuzvendra Chahal",India,Indian,"Away Spinner",RHB,"RA Leg Break","RAJASTHAN ROYALS",400,200,NULL,Unsold
1483,63,"Yuzvendra Chahal",India,Indian,"Away Spinner",RHB,"RA Leg Break","KINGS XI PUNJAB",420,200,NULL,Unsold
1484,63,"Yuzvendra Chahal",India,Indian,"Away Spinner",RHB,"RA Leg Break","RAJASTHAN ROYALS",440,200,NULL,Unsold
1485,63,"Yuzvendra Chahal",India,Indian,"Away Spinner",RHB,"RA Leg Break","KINGS XI PUNJAB",460,200,NULL,Unsold
1486,63,"Yuzvendra Chahal",India,Indian,"Away Spinner",RHB,"RA Leg Break","DELHI DARE DEVILS",480,200,NULL,Unsold
1487,63,"Yuzvendra Chahal",India,Indian,"Away Spinner",RHB,"RA Leg Break","KINGS XI PUNJAB",500,200,NULL,Unsold
1488,63,"Yuzvendra Chahal",India,Indian,"Away Spinner",RHB,"RA Leg Break","DELHI DARE DEVILS",520,200,NULL,Unsold
1489,63,"Yuzvendra Chahal",India,Indian,"Away Spinner",RHB,"RA Leg Break","MUMBAI INDIANS",540,200,NULL,Unsold
1490,63,"Yuzvendra Chahal",India,Indian,"Away Spinner",RHB,"RA Leg Break","DELHI DARE DEVILS",560,200,NULL,Unsold
1491,63,"Yuzvendra Chahal",India,Indian,"Away Spinner",RHB,"RA Leg Break","MUMBAI INDIANS",580,200,NULL,Unsold
1492,63,"Yuzvendra Chahal",India,Indian,"Away Spinner",RHB,"RA Leg Break","ROYAL CHALLANGERS BANGALORE",600,200,NULL,Sold
